label_id,structure_id,target_name,target_value,target_units,split,doi,ann_prediction_probability,ann_predicted_target_value,latent_space_entropy,source_note
ABAVIJ:1,ABAVIJ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b404485a,0.94328225,1,0.001704998,doi=10.1039/b404485a; partition=train; ann_probability=0.94328225
BIYTOU:1770,BIYTOU_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C4CE00300D,0.34587222,0,0.652873687,doi=10.1039/C4CE00300D; partition=test; ann_probability=0.34587222
BIYVEM:1771,BIYVEM_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C4CE00300D,0.19209984,0,0.041224343,doi=10.1039/C4CE00300D; partition=test; ann_probability=0.19209984
BIZLUT:1772,BIZLUT_clean,solvent_removal_stability_binary,0,binary,test,10.1002/chem.201402255,0.14413723,0,0.038213278,doi=10.1002/chem.201402255; partition=test; ann_probability=0.14413723
BOWNUY:1773,BOWNUY_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C4RA16350H,0.91877913,1,0.028080175,doi=10.1039/C4RA16350H; partition=test; ann_probability=0.91877913
BUCVAY:1774,BUCVAY_clean,solvent_removal_stability_binary,0,binary,test,10.1002/ejic.201500069,0.58655435,1,0.517055784,doi=10.1002/ejic.201500069; partition=test; ann_probability=0.58655435
BUKMUQ01:1775,BUKMUQ01_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C4CE00300D,0.3837198,0,0.477991379,doi=10.1039/C4CE00300D; partition=test; ann_probability=0.3837198
BUPVEP:1776,BUPVEP_clean,solvent_removal_stability_binary,1,binary,test,10.1039/c5cc02606g,0.64944273,1,0.284849291,doi=10.1039/c5cc02606g; partition=test; ann_probability=0.64944273
BUSQEM:1777,BUSQEM_clean,solvent_removal_stability_binary,0,binary,test,10.1021/cm101410h,0.20488948,0,0.101620559,doi=10.1021/cm101410h; partition=test; ann_probability=0.20488948
BUSQIQ:1778,BUSQIQ_clean,solvent_removal_stability_binary,1,binary,test,10.1021/cm9023106,0.64507496,1,0.331564927,doi=10.1021/cm9023106; partition=test; ann_probability=0.64507496
BUSQUC:1779,BUSQUC_clean,solvent_removal_stability_binary,0,binary,test,10.1021/cm9025683,0.8260907,1,0.038366367,doi=10.1021/cm9025683; partition=test; ann_probability=0.8260907
CAHQOS:1780,CAHQOS_clean,solvent_removal_stability_binary,1,binary,test,10.1021/ja010575b,0.38905883,0,0.690141507,doi=10.1021/ja010575b; partition=test; ann_probability=0.38905883
CANYIB:1781,CANYIB_clean,solvent_removal_stability_binary,1,binary,test,10.1002/chem.201103687,0.3745239,0,0.692658544,doi=10.1002/chem.201103687; partition=test; ann_probability=0.3745239
CAVMOD:1782,CAVMOD_clean,solvent_removal_stability_binary,1,binary,test,10.1039/c1dt11584g,0.8829415,1,0.059351036,doi=10.1039/c1dt11584g; partition=test; ann_probability=0.8829415
CAVSUP:1783,CAVSUP_clean,solvent_removal_stability_binary,1,binary,test,10.1039/c2dt11992g,0.8013755,1,0.070411935,doi=10.1039/c2dt11992g; partition=test; ann_probability=0.8013755
CAYKEU:1784,CAYKEU_clean,solvent_removal_stability_binary,1,binary,test,10.1021/ic2023727,0.7511447,1,0.078779471,doi=10.1021/ic2023727; partition=test; ann_probability=0.7511447
CEFLEF:1785,CEFLEF_clean,solvent_removal_stability_binary,1,binary,test,10.1002/chem.200500754,0.9327557,1,0.021105796,doi=10.1002/chem.200500754; partition=test; ann_probability=0.9327557
CEHTEP:1786,CEHTEP_clean,solvent_removal_stability_binary,0,binary,test,10.1021/ic0601539,0.9019178,1,0.03146911,doi=10.1021/ic0601539; partition=test; ann_probability=0.9019178
CIDKUX:1787,CIDKUX_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C3CC41564C,0.40603662,0,0.59798298,doi=10.1039/C3CC41564C; partition=test; ann_probability=0.40603662
CODSUL:1788,CODSUL_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C4CE00093E,0.5857217,1,0.622963197,doi=10.1039/C4CE00093E; partition=test; ann_probability=0.5857217
COKFAK:1789,COKFAK_clean,solvent_removal_stability_binary,0,binary,test,10.1039/b803815e,0.28574115,0,0.418275648,doi=10.1039/b803815e; partition=test; ann_probability=0.28574115
COKROL:1790,COKROL_clean,solvent_removal_stability_binary,1,binary,test,10.1039/c3ce41090k,0.9462898,1,0.049674142,doi=10.1039/c3ce41090k; partition=test; ann_probability=0.9462898
CORZIU:1791,CORZIU_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C4CE01326C,0.589943,1,0.69003467,doi=10.1039/C4CE01326C; partition=test; ann_probability=0.589943
COTVIS:1792,COTVIS_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C4DT03794D,0.64855134,1,0.665317458,doi=10.1039/C4DT03794D; partition=test; ann_probability=0.64855134
COTVOY:1793,COTVOY_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C4DT03794D,0.33668914,0,0.062330186,doi=10.1039/C4DT03794D; partition=test; ann_probability=0.33668914
COTVUE:1794,COTVUE_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C4DT03794D,0.28204823,0,0.05952805,doi=10.1039/C4DT03794D; partition=test; ann_probability=0.28204823
CUFDUD:1795,CUFDUD_clean,solvent_removal_stability_binary,1,binary,test,10.1021/ja906302t,0.9232834,1,0.032483778,doi=10.1021/ja906302t; partition=test; ann_probability=0.9232834
CUKXOW:1796,CUKXOW_clean,solvent_removal_stability_binary,1,binary,test,10.1021/cg900518s,0.916916,1,0.031813408,doi=10.1021/cg900518s; partition=test; ann_probability=0.916916
CUYHIO:1797,CUYHIO_clean,solvent_removal_stability_binary,1,binary,test,10.1039/b915889h,0.07303828,0,0.032253097,doi=10.1039/b915889h; partition=test; ann_probability=0.07303828
CUZBUW:1798,CUZBUW_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C5CE02094H,0.6876657,1,0.333749559,doi=10.1039/C5CE02094H; partition=test; ann_probability=0.6876657
DADPAC:1799,DADPAC_clean,solvent_removal_stability_binary,1,binary,test,10.1021/acs.cgd.6b01576,0.92910445,1,0.02507526,doi=10.1021/acs.cgd.6b01576; partition=test; ann_probability=0.92910445
DAMYUO:1800,DAMYUO_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C6DT03755K,0.82426244,1,0.042266009,doi=10.1039/C6DT03755K; partition=test; ann_probability=0.82426244
DATHAJ:1801,DATHAJ_clean,solvent_removal_stability_binary,1,binary,test,10.1021/cg2013717,0.71469766,1,0.492421959,doi=10.1021/cg2013717; partition=test; ann_probability=0.71469766
DAWBIO:1802,DAWBIO_clean,solvent_removal_stability_binary,1,binary,test,10.1021/cg201447c,0.931769,1,0.035379163,doi=10.1021/cg201447c; partition=test; ann_probability=0.931769
DEZKEA:1803,DEZKEA_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C3CE40565F,0.6690545,1,0.445815181,doi=10.1039/C3CE40565F; partition=test; ann_probability=0.6690545
DIKJUD:1804,DIKJUD_clean,solvent_removal_stability_binary,0,binary,test,10.1021/cg070100h,0.81275654,1,0.05110872,doi=10.1021/cg070100h; partition=test; ann_probability=0.81275654
DIMKER:1805,DIMKER_clean,solvent_removal_stability_binary,1,binary,test,10.1021/cg4009587,0.9199722,1,0.023072281,doi=10.1021/cg4009587; partition=test; ann_probability=0.9199722
DIPMAS:1806,DIPMAS_clean,solvent_removal_stability_binary,0,binary,test,10.1021/cm302381k,0.07347524,0,0.051304158,doi=10.1021/cm302381k; partition=test; ann_probability=0.07347524
DIVPUU:1807,DIVPUU_clean,solvent_removal_stability_binary,0,binary,test,10.1021/ic701412q,0.114846766,0,0.054468301,doi=10.1021/ic701412q; partition=test; ann_probability=0.114846766
DOMCUE:1808,DOMCUE_clean,solvent_removal_stability_binary,0,binary,test,10.1039/b802196a,0.09257722,0,0.081915918,doi=10.1039/b802196a; partition=test; ann_probability=0.09257722
DONKUO:1809,DONKUO_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C4CE01581A,0.8083251,1,0.057818928,doi=10.1039/C4CE01581A; partition=test; ann_probability=0.8083251
DUNXUH02:1810,DUNXUH02_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C5DT01560J,0.14426047,0,0.031695337,doi=10.1039/C5DT01560J; partition=test; ann_probability=0.14426047
DUPVER:1811,DUPVER_clean,solvent_removal_stability_binary,1,binary,test,10.1002/anie.201502045,0.5415855,1,0.675337067,doi=10.1002/anie.201502045; partition=test; ann_probability=0.5415855
EBELUU:1812,EBELUU_clean,solvent_removal_stability_binary,0,binary,test,10.1039/c1ce05699a,0.7782568,1,0.30753415,doi=10.1039/c1ce05699a; partition=test; ann_probability=0.7782568
EBIJAC:1813,EBIJAC_clean,solvent_removal_stability_binary,1,binary,test,10.1039/c1ce05888f,0.3876625,0,0.087320917,doi=10.1039/c1ce05888f; partition=test; ann_probability=0.3876625
EHAGIF:1814,EHAGIF_clean,solvent_removal_stability_binary,0,binary,test,10.1002/cplu.201402121,0.087014884,0,0.013405178,doi=10.1002/cplu.201402121; partition=test; ann_probability=0.087014884
EJAXIW:1815,EJAXIW_clean,solvent_removal_stability_binary,0,binary,test,10.1039/b304201d,0.60625726,1,0.290545081,doi=10.1039/b304201d; partition=test; ann_probability=0.60625726
EJETAQ:1816,EJETAQ_clean,solvent_removal_stability_binary,0,binary,test,10.1002/advs.201500012,0.721537,1,0.083864914,doi=10.1002/advs.201500012; partition=test; ann_probability=0.721537
EKOPOK:1817,EKOPOK_clean,solvent_removal_stability_binary,0,binary,test,10.1039/c0dt00390e,0.13439053,0,0.050471261,doi=10.1039/c0dt00390e; partition=test; ann_probability=0.13439053
ELUJEC:1818,ELUJEC_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C6DT01360K,0.9068928,1,0.029317344,doi=10.1039/C6DT01360K; partition=test; ann_probability=0.9068928
EMIGIR:1819,EMIGIR_charged,solvent_removal_stability_binary,0,binary,test,10.1002/anie.201006531,0.09668952,0,0.043393752,doi=10.1002/anie.201006531; partition=test; ann_probability=0.09668952
EMIHAK:1820,EMIHAK_charged,solvent_removal_stability_binary,0,binary,test,10.1002/anie.201006531,0.11851719,0,0.039579621,doi=10.1002/anie.201006531; partition=test; ann_probability=0.11851719
ENOSAD:1821,ENOSAD_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C6CE00600K,0.9093803,1,0.031092401,doi=10.1039/C6CE00600K; partition=test; ann_probability=0.9093803
EPECEJ:1822,EPECEJ_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C3DT00079F,0.74951375,1,0.300145424,doi=10.1039/C3DT00079F; partition=test; ann_probability=0.74951375
EPISOM:1823,EPISOM_clean,solvent_removal_stability_binary,1,binary,test,10.1039/c1cc10378d,0.1714423,0,0.053472027,doi=10.1039/c1cc10378d; partition=test; ann_probability=0.1714423
ERUNIQ:1824,ERUNIQ_clean,solvent_removal_stability_binary,1,binary,test,10.1002/chem.201601826,0.8618655,1,0.039928994,doi=10.1002/chem.201601826; partition=test; ann_probability=0.8618655
ESEVIH:1825,ESEVIH_clean,solvent_removal_stability_binary,0,binary,test,10.1021/cg034084+,0.9139707,1,0.034573301,doi=10.1021/cg034084+; partition=test; ann_probability=0.9139707
ETECOX:1826,ETECOX_clean,solvent_removal_stability_binary,1,binary,test,10.1021/acs.inorgchem.6b01341,0.9389131,1,0.031042306,doi=10.1021/acs.inorgchem.6b01341; partition=test; ann_probability=0.9389131
ETEJIX:1827,ETEJIX_clean,solvent_removal_stability_binary,1,binary,test,10.1039/c1ce05069a,0.8856602,1,0.039737675,doi=10.1039/c1ce05069a; partition=test; ann_probability=0.8856602
ETEPID:1828,ETEPID_clean,solvent_removal_stability_binary,0,binary,test,10.1039/c1ce05048f,0.91598,1,0.534711994,doi=10.1039/c1ce05048f; partition=test; ann_probability=0.91598
ETIXIQ:1829,ETIXIQ_clean,solvent_removal_stability_binary,0,binary,test,10.1021/acscentsci.6b00168,0.48864564,0,0.642985437,doi=10.1021/acscentsci.6b00168; partition=test; ann_probability=0.48864564
EVUNIT:1830,EVUNIT_clean_h,solvent_removal_stability_binary,0,binary,test,10.1021/cg1015753,0.09330365,0,0.034298951,doi=10.1021/cg1015753; partition=test; ann_probability=0.09330365
EWESAC:1831,EWESAC_clean,solvent_removal_stability_binary,1,binary,test,10.1002/ejic.201600134,0.8735547,1,0.030427002,doi=10.1002/ejic.201600134; partition=test; ann_probability=0.8735547
EXEWIO:1832,EXEWIO_clean,solvent_removal_stability_binary,1,binary,test,10.1002/chem.201100226,0.95218265,1,0.039495501,doi=10.1002/chem.201100226; partition=test; ann_probability=0.95218265
EYULOA:1833,EYULOA_clean,solvent_removal_stability_binary,1,binary,test,10.1039/c1ce05103b,0.6672226,1,0.076136744,doi=10.1039/c1ce05103b; partition=test; ann_probability=0.6672226
EZOBUR02:1834,EZOBUR02_clean,solvent_removal_stability_binary,1,binary,test,10.1021/ic200362c,0.9193399,1,0.04043338,doi=10.1021/ic200362c; partition=test; ann_probability=0.9193399
FAGMEI:1835,FAGMEI_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C5CE02310F,0.098360926,0,0.07594567,doi=10.1039/C5CE02310F; partition=test; ann_probability=0.098360926
FAWCEN02:1836,FAWCEN02_SL,solvent_removal_stability_binary,1,binary,test,10.1021/jp303907p,0.9127941,1,0.020399825,doi=10.1021/jp303907p; partition=test; ann_probability=0.9127941
FEXCES:1837,FEXCES_clean,solvent_removal_stability_binary,1,binary,test,10.1021/cg301413u,0.7599225,1,0.041425944,doi=10.1021/cg301413u; partition=test; ann_probability=0.7599225
FEZCUJ:1838,FEZCUJ_charged,solvent_removal_stability_binary,0,binary,test,10.1021/ic040113+,0.16496989,0,0.053578239,doi=10.1021/ic040113+; partition=test; ann_probability=0.16496989
FIRNIF:1839,FIRNIF_clean,solvent_removal_stability_binary,1,binary,test,10.1038/srep03312,0.9439861,1,0.021400341,doi=10.1038/srep03312; partition=test; ann_probability=0.9439861
FOWTOC:1840,FOWTOC_clean,solvent_removal_stability_binary,1,binary,test,10.1021/cg501211f,0.9163049,1,0.033306498,doi=10.1021/cg501211f; partition=test; ann_probability=0.9163049
FUTZOK:1841,FUTZOK_clean,solvent_removal_stability_binary,1,binary,test,10.1021/cg900518s,0.9180714,1,0.031698235,doi=10.1021/cg900518s; partition=test; ann_probability=0.9180714
FUXXIH:1842,FUXXIH_clean,solvent_removal_stability_binary,0,binary,test,10.1021/jacs.5b07925,0.7196953,1,0.059702124,doi=10.1021/jacs.5b07925; partition=test; ann_probability=0.7196953
FUYCEJ:1843,FUYCEJ_clean,solvent_removal_stability_binary,1,binary,test,10.1021/jacs.5b10999,0.83857095,1,0.093797511,doi=10.1021/jacs.5b10999; partition=test; ann_probability=0.83857095
FUYCIN:1844,FUYCIN_clean,solvent_removal_stability_binary,1,binary,test,10.1021/jacs.5b10999,0.8934128,1,0.09599985,doi=10.1021/jacs.5b10999; partition=test; ann_probability=0.8934128
GAGTAM:1845,GAGTAM_clean,solvent_removal_stability_binary,1,binary,test,10.1021/acs.cgd.5b01746,0.8677575,1,0.082386169,doi=10.1021/acs.cgd.5b01746; partition=test; ann_probability=0.8677575
GAJZIC:1846,GAJZIC_clean,solvent_removal_stability_binary,0,binary,test,10.1039/b9nj00456d,0.1251151,0,0.041359516,doi=10.1039/b9nj00456d; partition=test; ann_probability=0.1251151
GAKBAX:1847,GAKBAX_clean,solvent_removal_stability_binary,0,binary,test,10.1039/b9nj00456d,0.09685317,0,0.044628532,doi=10.1039/b9nj00456d; partition=test; ann_probability=0.09685317
GAMFEI:1848,GAMFEI_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C6TA11242K,0.94089395,1,0.055191167,doi=10.1039/C6TA11242K; partition=test; ann_probability=0.94089395
GAMTEU:1849,GAMTEU_clean,solvent_removal_stability_binary,0,binary,test,10.1021/cg049600q,0.11146429,0,0.044690364,doi=10.1021/cg049600q; partition=test; ann_probability=0.11146429
GAMVAS:1850,GAMVAS_clean,solvent_removal_stability_binary,0,binary,test,10.1021/cg049600q,0.46818247,0,0.657838067,doi=10.1021/cg049600q; partition=test; ann_probability=0.46818247
GAPNOD:1851,GAPNOD_clean,solvent_removal_stability_binary,1,binary,test,10.1021/acs.cgd.7b00081,0.5984114,1,0.41553156,doi=10.1021/acs.cgd.7b00081; partition=test; ann_probability=0.5984114
GARLOD:1852,GARLOD_clean,solvent_removal_stability_binary,1,binary,test,10.1021/acs.cgd.7b00112,0.9434749,1,0.020513626,doi=10.1021/acs.cgd.7b00112; partition=test; ann_probability=0.9434749
GARMAQ:1853,GARMAQ_clean,solvent_removal_stability_binary,1,binary,test,10.1021/acs.cgd.7b00112,0.938198,1,0.021468323,doi=10.1021/acs.cgd.7b00112; partition=test; ann_probability=0.938198
GEFYUN:1854,GEFYUN_clean,solvent_removal_stability_binary,1,binary,test,10.1021/cm202608f,0.95210737,1,0.693147155,doi=10.1021/cm202608f; partition=test; ann_probability=0.95210737
GIQYOV:1855,GIQYOV_clean,solvent_removal_stability_binary,0,binary,test,10.1021/ic0621695,0.11275315,0,0.023808427,doi=10.1021/ic0621695; partition=test; ann_probability=0.11275315
GIRYIR:1856,GIRYIR_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C3CC49106D,0.09743196,0,0.028282624,doi=10.1039/C3CC49106D; partition=test; ann_probability=0.09743196
GIRZAK:1857,GIRZAK_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C3CC49106D,0.1033968,0,0.029467512,doi=10.1039/C3CC49106D; partition=test; ann_probability=0.1033968
GITVEL01:1858,GITVEL01_clean,solvent_removal_stability_binary,1,binary,test,10.1126/science.1152516,0.93063056,1,0.046774579,doi=10.1126/science.1152516; partition=test; ann_probability=0.93063056
GITWIQ:1859,GITWIQ_clean,solvent_removal_stability_binary,1,binary,test,10.1126/science.1152516,0.72602564,1,0.063087385,doi=10.1126/science.1152516; partition=test; ann_probability=0.72602564
GIWNUV:1860,GIWNUV_clean,solvent_removal_stability_binary,0,binary,test,10.1002/(SICI)1521-3773(19981231)37:24<3366::AID-ANIE3366>3.0.CO;2-Z,0.7838831,1,0.336671303,doi=10.1002/(SICI)1521-3773(19981231)37:24<3366::AID-ANIE3366>3.0.CO;2-Z; partition=test; ann_probability=0.7838831
GUKYUI:1861,GUKYUI_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C5DT00480B,0.85801816,1,0.693121612,doi=10.1039/C5DT00480B; partition=test; ann_probability=0.85801816
GUPNUC01:1862,GUPNUC01_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C5CC06863K,0.15415323,0,0.029647787,doi=10.1039/C5CC06863K; partition=test; ann_probability=0.15415323
GUVCOP:1863,GUVCOP_clean,solvent_removal_stability_binary,0,binary,test,10.1021/ic0204777,0.5605817,1,0.66466747,doi=10.1021/ic0204777; partition=test; ann_probability=0.5605817
HAJLEK:1864,HAJLEK_clean,solvent_removal_stability_binary,1,binary,test,10.1039/b409543j,0.9202302,1,0.024800809,doi=10.1039/b409543j; partition=test; ann_probability=0.9202302
HAJLIO:1865,HAJLIO_clean,solvent_removal_stability_binary,1,binary,test,10.1039/b409543j,0.9200689,1,0.024795252,doi=10.1039/b409543j; partition=test; ann_probability=0.9200689
HAKSAQ:1866,HAKSAQ_clean,solvent_removal_stability_binary,0,binary,test,10.1021/jacs.6b07901,0.40327522,0,0.605483945,doi=10.1021/jacs.6b07901; partition=test; ann_probability=0.40327522
HAKSIY:1867,HAKSIY_clean,solvent_removal_stability_binary,0,binary,test,10.1021/jacs.6b07901,0.7474812,1,0.618051574,doi=10.1021/jacs.6b07901; partition=test; ann_probability=0.7474812
HAKTAR:1868,HAKTAR_clean,solvent_removal_stability_binary,0,binary,test,10.1021/jacs.6b07901,0.0868015,0,0.02851102,doi=10.1021/jacs.6b07901; partition=test; ann_probability=0.0868015
HAKVOH:1869,HAKVOH_clean,solvent_removal_stability_binary,0,binary,test,10.1021/jacs.6b07901,0.8440826,1,0.042745395,doi=10.1021/jacs.6b07901; partition=test; ann_probability=0.8440826
HAKVUN:1870,HAKVUN_clean,solvent_removal_stability_binary,0,binary,test,10.1021/jacs.6b07901,0.8802801,1,0.038655658,doi=10.1021/jacs.6b07901; partition=test; ann_probability=0.8802801
HALVAU:1871,HALVAU_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C6DT04270H,0.9249059,1,0.036720598,doi=10.1039/C6DT04270H; partition=test; ann_probability=0.9249059
HEFFEF:1872,HEFFEF_clean,solvent_removal_stability_binary,0,binary,test,10.1002/anie.201203594,0.8117913,1,0.03721693,doi=10.1002/anie.201203594; partition=test; ann_probability=0.8117913
HEGNIR:1873,HEGNIR_clean,solvent_removal_stability_binary,0,binary,test,10.1021/cm052859r,0.10898933,0,0.020533143,doi=10.1021/cm052859r; partition=test; ann_probability=0.10898933
HELDOT:1874,HELDOT_clean,solvent_removal_stability_binary,0,binary,test,10.1021/cg300686n,0.8329717,1,0.037416022,doi=10.1021/cg300686n; partition=test; ann_probability=0.8329717
HOMRIL:1875,HOMRIL_clean,solvent_removal_stability_binary,1,binary,test,10.1021/ic801338b,0.92451024,1,0.031998302,doi=10.1021/ic801338b; partition=test; ann_probability=0.92451024
HOVGIK:1876,HOVGIK_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C4DT03702B,0.22598663,0,0.044898895,doi=10.1039/C4DT03702B; partition=test; ann_probability=0.22598663
HUJGEA:1877,HUJGEA_clean,solvent_removal_stability_binary,1,binary,test,10.1038/ncomms8575,0.6815214,1,0.667488663,doi=10.1038/ncomms8575; partition=test; ann_probability=0.6815214
HUNFIH:1878,HUNFIH_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C5RA09339B,0.9524444,1,0.077036536,doi=10.1039/C5RA09339B; partition=test; ann_probability=0.9524444
HUWLUI:1879,HUWLUI_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C5DT03363B,0.24596599,0,0.692247562,doi=10.1039/C5DT03363B; partition=test; ann_probability=0.24596599
HUYXOP:1880,HUYXOP_clean,solvent_removal_stability_binary,0,binary,test,10.1021/ic901564y,0.14438465,0,0.052024076,doi=10.1021/ic901564y; partition=test; ann_probability=0.14438465
HUZYAE:1881,HUZYAE_clean,solvent_removal_stability_binary,1,binary,test,10.1002/asia.201500332,0.71305096,1,0.04372302,doi=10.1002/asia.201500332; partition=test; ann_probability=0.71305096
ICITEU:1882,ICITEU_charged,solvent_removal_stability_binary,0,binary,test,10.1002/anie.200600175,0.29116756,0,0.344475951,doi=10.1002/anie.200600175; partition=test; ann_probability=0.29116756
IFAREN:1883,IFAREN_charged,solvent_removal_stability_binary,0,binary,test,10.1021/ic701573r,0.11203727,0,0.108521284,doi=10.1021/ic701573r; partition=test; ann_probability=0.11203727
IKETUO:1884,IKETUO_clean,solvent_removal_stability_binary,1,binary,test,10.1039/c0ce00340a,0.9257097,1,0.018325178,doi=10.1039/c0ce00340a; partition=test; ann_probability=0.9257097
ILOSOS:1885,ILOSOS_clean,solvent_removal_stability_binary,0,binary,test,10.1021/ic100840a,0.8451669,1,0.057184411,doi=10.1021/ic100840a; partition=test; ann_probability=0.8451669
IMEDOV:1886,IMEDOV_clean,solvent_removal_stability_binary,1,binary,test,10.1002/anie.201600185,0.16253948,0,0.092763296,doi=10.1002/anie.201600185; partition=test; ann_probability=0.16253948
INIXOT:1887,INIXOT_clean,solvent_removal_stability_binary,1,binary,test,10.1002/zaac.201000215,0.7982116,1,0.291157846,doi=10.1002/zaac.201000215; partition=test; ann_probability=0.7982116
IQIPAZ:1888,IQIPAZ_clean,solvent_removal_stability_binary,1,binary,test,10.1002/zaac.200300262,0.5862688,1,0.052057992,doi=10.1002/zaac.200300262; partition=test; ann_probability=0.5862688
IYUROK:1889,IYUROK_clean,solvent_removal_stability_binary,1,binary,test,10.1021/ic101089n,0.30942285,0,0.380344229,doi=10.1021/ic101089n; partition=test; ann_probability=0.30942285
JAKBIJ:1890,JAKBIJ_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C6TC05105G,0.12770098,0,0.032981874,doi=10.1039/C6TC05105G; partition=test; ann_probability=0.12770098
JAKBOP01:1891,JAKBOP01_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C6TC05105G,0.12521237,0,0.032427918,doi=10.1039/C6TC05105G; partition=test; ann_probability=0.12521237
JEJWOL:1892,JEJWOL_clean,solvent_removal_stability_binary,1,binary,test,10.1002/chem.200501340,0.9104882,1,0.047018726,doi=10.1002/chem.200501340; partition=test; ann_probability=0.9104882
JOHFIW:1893,JOHFIW_manual,solvent_removal_stability_binary,1,binary,test,10.1021/ja801411f,0.9156506,1,0.024645346,doi=10.1021/ja801411f; partition=test; ann_probability=0.9156506
JOLYEQ:1894,JOLYEQ_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C4CC06223J,0.7361463,1,0.089055197,doi=10.1039/C4CC06223J; partition=test; ann_probability=0.7361463
KAGCAY:1895,KAGCAY_charged,solvent_removal_stability_binary,0,binary,test,10.1002/anie.201003314,0.82198524,1,0.044989606,doi=10.1002/anie.201003314; partition=test; ann_probability=0.82198524
KAHYID:1896,KAHYID_clean,solvent_removal_stability_binary,1,binary,test,10.1002/ejic.201000344,0.9416944,1,0.026087317,doi=10.1002/ejic.201000344; partition=test; ann_probability=0.9416944
KARLUM:1897,KARLUM_clean,solvent_removal_stability_binary,0,binary,test,10.1038/ncomms1654,0.39826852,0,0.677814791,doi=10.1038/ncomms1654; partition=test; ann_probability=0.39826852
KARTAA:1898,KARTAA_clean,solvent_removal_stability_binary,1,binary,test,10.1039/c1ra00749a,0.84012234,1,0.312497467,doi=10.1039/c1ra00749a; partition=test; ann_probability=0.84012234
KASRAZ:1899,KASRAZ_clean,solvent_removal_stability_binary,0,binary,test,10.1021/ja209327q,0.14749575,0,0.047967238,doi=10.1021/ja209327q; partition=test; ann_probability=0.14749575
KAVTEI:1900,KAVTEI_clean,solvent_removal_stability_binary,0,binary,test,10.1039/c0ce00878h,0.4132567,0,0.457565809,doi=10.1039/c0ce00878h; partition=test; ann_probability=0.4132567
KEFBOO:1901,KEFBOO_clean,solvent_removal_stability_binary,1,binary,test,10.1021/ic202085j,0.93911195,1,0.022633582,doi=10.1021/ic202085j; partition=test; ann_probability=0.93911195
KEHDOS:1902,KEHDOS_clean,solvent_removal_stability_binary,0,binary,test,10.1039/c2dt30362k,0.66264313,1,0.303399554,doi=10.1039/c2dt30362k; partition=test; ann_probability=0.66264313
KEHGEL:1903,KEHGEL_clean,solvent_removal_stability_binary,0,binary,test,10.1039/c2dt30362k,0.06574306,0,0.055094928,doi=10.1039/c2dt30362k; partition=test; ann_probability=0.06574306
KEWBUL:1904,KEWBUL_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C3DT00055A,0.7374633,1,0.044208534,doi=10.1039/C3DT00055A; partition=test; ann_probability=0.7374633
KIDXUR:1905,KIDXUR_clean,solvent_removal_stability_binary,0,binary,test,10.1021/cg060741x,0.9162096,1,0.03657158,doi=10.1021/cg060741x; partition=test; ann_probability=0.9162096
KIFXOO:1906,KIFXOO_clean,solvent_removal_stability_binary,0,binary,test,10.1039/C2CE26165K,0.52599466,1,0.621422042,doi=10.1039/C2CE26165K; partition=test; ann_probability=0.52599466
KIGCEK:1907,KIGCEK_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C3CE41083H,0.9504505,1,0.073077381,doi=10.1039/C3CE41083H; partition=test; ann_probability=0.9504505
KIKDAL:1908,KIKDAL_clean,solvent_removal_stability_binary,1,binary,test,10.1039/C3CE41238E,0.9412916,1,0.035507399,doi=10.1039/C3CE41238E; partition=test; ann_probability=0.9412916
