structure_id,label_id,join_key,notes
YEGKOM_clean,YEGKOM:1727,YEGKOM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
YEKXOD_clean,YEKXOD:1728,YEKXOD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
YEKXUJ_clean,YEKXUJ:1729,YEKXUJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
YOBYEV_clean,YOBYEV:1730,YOBYEV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
YOCDUR_clean,YOCDUR:1731,YOCDUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
YOYRIP_clean,YOYRIP:1732,YOYRIP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
YOYTUD_clean,YOYTUD:1733,YOYTUD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
YOZYOD_clean,YOZYOD:1734,YOZYOD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
YUBFOR_clean,YUBFOR:1735,YUBFOR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ZAGHAT_clean,ZAGHAT:1736,ZAGHAT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ZAHLEC_clean,ZAHLEC:1737,ZAHLEC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ZALMIL_clean,ZALMIL:1738,ZALMIL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ZOXTOX_clean,ZOXTOX:1739,ZOXTOX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ZOYKEF_clean,ZOYKEF:1740,ZOYKEF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ZUKNAW_clean,ZUKNAW:1741,ZUKNAW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ZUQMAB_clean,ZUQMAB:1742,ZUQMAB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ZURROT_clean,ZURROT:1743,ZURROT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ABAYOU_clean,ABAYOU:1744,ABAYOU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ACOLEL_clean,ACOLEL:1745,ACOLEL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ACOLIP_clean,ACOLIP:1746,ACOLIP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ACOLOV_clean,ACOLOV:1747,ACOLOV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ADUWON_clean,ADUWON:1748,ADUWON_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
AGUWUV_clean,AGUWUV:1749,AGUWUV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
AJINOY_clean,AJINOY:1750,AJINOY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
AMOYOR_clean,AMOYOR:1751,AMOYOR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ANAWOD_clean,ANAWOD:1752,ANAWOD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ANEHEI_clean,ANEHEI:1753,ANEHEI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
APACAX_clean,APACAX:1754,APACAX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ASUBIB_clean,ASUBIB:1755,ASUBIB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
AVELOD_clean,AVELOD:1756,AVELOD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
AVILEY_clean,AVILEY:1757,AVILEY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
AVIPOL_clean,AVIPOL:1758,AVIPOL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
AVUJIL_clean,AVUJIL:1759,AVUJIL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
AXAQAT_clean,AXAQAT:1760,AXAQAT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
AZAWAB_clean,AZAWAB:1761,AZAWAB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
AZIVAI_clean,AZIVAI:1762,AZIVAI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BADYAJ_clean,BADYAJ:1763,BADYAJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BAKGAX_clean,BAKGAX:1764,BAKGAX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BAZGAM_clean,BAZGAM:1765,BAZGAM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BENXUP_clean,BENXUP:1766,BENXUP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BEPVOJ_clean,BEPVOJ:1767,BEPVOJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BEPVOJ01_clean,BEPVOJ01:1768,BEPVOJ01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BIDPOV_clean,BIDPOV:1769,BIDPOV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BIYTOU_clean,BIYTOU:1770,BIYTOU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BIYVEM_clean,BIYVEM:1771,BIYVEM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BIZLUT_clean,BIZLUT:1772,BIZLUT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BOWNUY_clean,BOWNUY:1773,BOWNUY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BUCVAY_clean,BUCVAY:1774,BUCVAY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BUKMUQ01_clean,BUKMUQ01:1775,BUKMUQ01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BUPVEP_clean,BUPVEP:1776,BUPVEP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BUSQEM_clean,BUSQEM:1777,BUSQEM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BUSQIQ_clean,BUSQIQ:1778,BUSQIQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
BUSQUC_clean,BUSQUC:1779,BUSQUC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CAHQOS_clean,CAHQOS:1780,CAHQOS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CANYIB_clean,CANYIB:1781,CANYIB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CAVMOD_clean,CAVMOD:1782,CAVMOD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CAVSUP_clean,CAVSUP:1783,CAVSUP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CAYKEU_clean,CAYKEU:1784,CAYKEU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CEFLEF_clean,CEFLEF:1785,CEFLEF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CEHTEP_clean,CEHTEP:1786,CEHTEP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CIDKUX_clean,CIDKUX:1787,CIDKUX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CODSUL_clean,CODSUL:1788,CODSUL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
COKFAK_clean,COKFAK:1789,COKFAK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
COKROL_clean,COKROL:1790,COKROL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CORZIU_clean,CORZIU:1791,CORZIU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
COTVIS_clean,COTVIS:1792,COTVIS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
COTVOY_clean,COTVOY:1793,COTVOY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
COTVUE_clean,COTVUE:1794,COTVUE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CUFDUD_clean,CUFDUD:1795,CUFDUD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CUKXOW_clean,CUKXOW:1796,CUKXOW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CUYHIO_clean,CUYHIO:1797,CUYHIO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
CUZBUW_clean,CUZBUW:1798,CUZBUW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DADPAC_clean,DADPAC:1799,DADPAC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DAMYUO_clean,DAMYUO:1800,DAMYUO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DATHAJ_clean,DATHAJ:1801,DATHAJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DAWBIO_clean,DAWBIO:1802,DAWBIO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DEZKEA_clean,DEZKEA:1803,DEZKEA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DIKJUD_clean,DIKJUD:1804,DIKJUD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DIMKER_clean,DIMKER:1805,DIMKER_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DIPMAS_clean,DIPMAS:1806,DIPMAS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DIVPUU_clean,DIVPUU:1807,DIVPUU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DOMCUE_clean,DOMCUE:1808,DOMCUE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DONKUO_clean,DONKUO:1809,DONKUO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DUNXUH02_clean,DUNXUH02:1810,DUNXUH02_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
DUPVER_clean,DUPVER:1811,DUPVER_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EBELUU_clean,EBELUU:1812,EBELUU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EBIJAC_clean,EBIJAC:1813,EBIJAC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EHAGIF_clean,EHAGIF:1814,EHAGIF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EJAXIW_clean,EJAXIW:1815,EJAXIW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EJETAQ_clean,EJETAQ:1816,EJETAQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EKOPOK_clean,EKOPOK:1817,EKOPOK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ELUJEC_clean,ELUJEC:1818,ELUJEC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EMIGIR_charged,EMIGIR:1819,EMIGIR_charged,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EMIHAK_charged,EMIHAK:1820,EMIHAK_charged,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ENOSAD_clean,ENOSAD:1821,ENOSAD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EPECEJ_clean,EPECEJ:1822,EPECEJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EPISOM_clean,EPISOM:1823,EPISOM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ERUNIQ_clean,ERUNIQ:1824,ERUNIQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ESEVIH_clean,ESEVIH:1825,ESEVIH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ETECOX_clean,ETECOX:1826,ETECOX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ETEJIX_clean,ETEJIX:1827,ETEJIX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ETEPID_clean,ETEPID:1828,ETEPID_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ETIXIQ_clean,ETIXIQ:1829,ETIXIQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EVUNIT_clean_h,EVUNIT:1830,EVUNIT_clean_h,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EWESAC_clean,EWESAC:1831,EWESAC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EXEWIO_clean,EXEWIO:1832,EXEWIO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EYULOA_clean,EYULOA:1833,EYULOA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EZOBUR02_clean,EZOBUR02:1834,EZOBUR02_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FAGMEI_clean,FAGMEI:1835,FAGMEI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FAWCEN02_SL,FAWCEN02:1836,FAWCEN02_SL,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FEXCES_clean,FEXCES:1837,FEXCES_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FEZCUJ_charged,FEZCUJ:1838,FEZCUJ_charged,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIRNIF_clean,FIRNIF:1839,FIRNIF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FOWTOC_clean,FOWTOC:1840,FOWTOC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FUTZOK_clean,FUTZOK:1841,FUTZOK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FUXXIH_clean,FUXXIH:1842,FUXXIH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FUYCEJ_clean,FUYCEJ:1843,FUYCEJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FUYCIN_clean,FUYCIN:1844,FUYCIN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAGTAM_clean,GAGTAM:1845,GAGTAM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAJZIC_clean,GAJZIC:1846,GAJZIC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAKBAX_clean,GAKBAX:1847,GAKBAX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAMFEI_clean,GAMFEI:1848,GAMFEI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAMTEU_clean,GAMTEU:1849,GAMTEU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAMVAS_clean,GAMVAS:1850,GAMVAS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAPNOD_clean,GAPNOD:1851,GAPNOD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GARLOD_clean,GARLOD:1852,GARLOD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GARMAQ_clean,GARMAQ:1853,GARMAQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GEFYUN_clean,GEFYUN:1854,GEFYUN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIQYOV_clean,GIQYOV:1855,GIQYOV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIRYIR_clean,GIRYIR:1856,GIRYIR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIRZAK_clean,GIRZAK:1857,GIRZAK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GITVEL01_clean,GITVEL01:1858,GITVEL01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GITWIQ_clean,GITWIQ:1859,GITWIQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIWNUV_clean,GIWNUV:1860,GIWNUV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GUKYUI_clean,GUKYUI:1861,GUKYUI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GUPNUC01_clean,GUPNUC01:1862,GUPNUC01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GUVCOP_clean,GUVCOP:1863,GUVCOP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAJLEK_clean,HAJLEK:1864,HAJLEK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAJLIO_clean,HAJLIO:1865,HAJLIO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAKSAQ_clean,HAKSAQ:1866,HAKSAQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAKSIY_clean,HAKSIY:1867,HAKSIY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAKTAR_clean,HAKTAR:1868,HAKTAR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAKVOH_clean,HAKVOH:1869,HAKVOH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAKVUN_clean,HAKVUN:1870,HAKVUN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HALVAU_clean,HALVAU:1871,HALVAU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HEFFEF_clean,HEFFEF:1872,HEFFEF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HEGNIR_clean,HEGNIR:1873,HEGNIR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HELDOT_clean,HELDOT:1874,HELDOT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HOMRIL_clean,HOMRIL:1875,HOMRIL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HOVGIK_clean,HOVGIK:1876,HOVGIK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUJGEA_clean,HUJGEA:1877,HUJGEA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUNFIH_clean,HUNFIH:1878,HUNFIH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUWLUI_clean,HUWLUI:1879,HUWLUI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUYXOP_clean,HUYXOP:1880,HUYXOP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUZYAE_clean,HUZYAE:1881,HUZYAE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ICITEU_charged,ICITEU:1882,ICITEU_charged,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IFAREN_charged,IFAREN:1883,IFAREN_charged,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IKETUO_clean,IKETUO:1884,IKETUO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ILOSOS_clean,ILOSOS:1885,ILOSOS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IMEDOV_clean,IMEDOV:1886,IMEDOV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
INIXOT_clean,INIXOT:1887,INIXOT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IQIPAZ_clean,IQIPAZ:1888,IQIPAZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IYUROK_clean,IYUROK:1889,IYUROK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
JAKBIJ_clean,JAKBIJ:1890,JAKBIJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
JAKBOP01_clean,JAKBOP01:1891,JAKBOP01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
JEJWOL_clean,JEJWOL:1892,JEJWOL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
JOHFIW_manual,JOHFIW:1893,JOHFIW_manual,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
JOLYEQ_clean,JOLYEQ:1894,JOLYEQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KAGCAY_charged,KAGCAY:1895,KAGCAY_charged,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KAHYID_clean,KAHYID:1896,KAHYID_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KARLUM_clean,KARLUM:1897,KARLUM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KARTAA_clean,KARTAA:1898,KARTAA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KASRAZ_clean,KASRAZ:1899,KASRAZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KAVTEI_clean,KAVTEI:1900,KAVTEI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KEFBOO_clean,KEFBOO:1901,KEFBOO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KEHDOS_clean,KEHDOS:1902,KEHDOS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KEHGEL_clean,KEHGEL:1903,KEHGEL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KEWBUL_clean,KEWBUL:1904,KEWBUL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KIDXUR_clean,KIDXUR:1905,KIDXUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KIFXOO_clean,KIFXOO:1906,KIFXOO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KIGCEK_clean,KIGCEK:1907,KIGCEK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KIKDAL_clean,KIKDAL:1908,KIKDAL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KINFEU_clean,KINFEU:1909,KINFEU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KINPUU_clean,KINPUU:1910,KINPUU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KINROQ_clean,KINROQ:1911,KINROQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KIXXOG_clean,KIXXOG:1912,KIXXOG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KIYMEM_clean,KIYMEM:1913,KIYMEM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KIYMIP_clean,KIYMIP:1914,KIYMIP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KOMCOG_clean,KOMCOG:1915,KOMCOG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KOMGUP_clean,KOMGUP:1916,KOMGUP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KONFEA_clean,KONFEA:1917,KONFEA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KOSLIP_clean,KOSLIP:1918,KOSLIP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KOVJAI01_clean,KOVJAI01:1919,KOVJAI01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KOZSID_clean,KOZSID:1920,KOZSID_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
KUTRUO_clean,KUTRUO:1921,KUTRUO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LAFFEG_clean,LAFFEG:1922,LAFFEG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LAVTOT_clean,LAVTOT:1923,LAVTOT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LAXGOH03_clean,LAXGOH03:1924,LAXGOH03_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LEDPIU_clean,LEDPIU:1925,LEDPIU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LEDWUN_clean,LEDWUN:1926,LEDWUN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LEHXUT_clean,LEHXUT:1927,LEHXUT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LENKIA_clean,LENKIA:1928,LENKIA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LEYREO_clean,LEYREO:1929,LEYREO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LIBQIY_clean,LIBQIY:1930,LIBQIY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LIFSAW_clean,LIFSAW:1931,LIFSAW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LIFSEA_clean,LIFSEA:1932,LIFSEA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LIQFEY_clean,LIQFEY:1933,LIQFEY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LITCUO_clean,LITCUO:1934,LITCUO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LITDAV_clean,LITDAV:1935,LITDAV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LUNBAX_clean,LUNBAX:1936,LUNBAX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LUPYAX_clean,LUPYAX:1937,LUPYAX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
LUYSEF_clean,LUYSEF:1938,LUYSEF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MAGVOG14_clean,MAGVOG14:1939,MAGVOG14_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MAGVOG15_clean,MAGVOG15:1940,MAGVOG15_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MAGVOG18_clean,MAGVOG18:1941,MAGVOG18_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MAKFIQ_clean,MAKFIQ:1942,MAKFIQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MAKFOW_clean,MAKFOW:1943,MAKFOW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MATVIN_clean,MATVIN:1944,MATVIN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MAXHOJ_clean,MAXHOJ:1945,MAXHOJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MAYJOM_clean,MAYJOM:1946,MAYJOM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MAYPIM_clean,MAYPIM:1947,MAYPIM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MEGBAD_clean,MEGBAD:1948,MEGBAD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MIBMER_clean,MIBMER:1949,MIBMER_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MITGUR01_clean,MITGUR01:1950,MITGUR01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MOCKAR_clean,MOCKAR:1951,MOCKAR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MOYNIY_clean,MOYNIY:1952,MOYNIY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MOYYIJ_clean,MOYYIJ:1953,MOYYIJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MUDLON_clean,MUDLON:1954,MUDLON_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MUDTEL_clean,MUDTEL:1955,MUDTEL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MUFXUI_clean,MUFXUI:1956,MUFXUI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MUPYIG_clean,MUPYIG:1957,MUPYIG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
MUTNAQ_clean,MUTNAQ:1958,MUTNAQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
NACYOG_clean,NACYOG:1959,NACYOG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
